time	marker_0_x marker_0_y marker_0_z marker_1_x marker_1_y marker_1_z marker_2_x marker_2_y marker_2_z marker_3_x marker_3_y marker_3_z marker_4_x marker_4_y marker_4_z marker_5_x marker_5_y marker_5_z marker_6_x marker_6_y marker_6_z marker_7_x marker_7_y marker_7_z marker_8_x marker_8_y marker_8_z marker_9_x marker_9_y marker_9_z marker_10_x marker_10_y marker_10_z marker_11_x marker_11_y marker_11_z marker_12_x marker_12_y marker_12_z marker_13_x marker_13_y marker_13_z marker_14_x marker_14_y marker_14_z marker_15_x marker_15_y marker_15_z marker_16_x marker_16_y marker_16_z marker_17_x marker_17_y marker_17_z marker_18_x marker_18_y marker_18_z marker_19_x marker_19_y marker_19_z marker_20_x marker_20_y marker_20_z marker_21_x marker_21_y marker_21_z marker_22_x marker_22_y marker_22_z marker_23_x marker_23_y marker_23_z marker_24_x marker_24_y marker_24_z marker_25_x marker_25_y marker_25_z marker_26_x marker_26_y marker_26_z marker_27_x marker_27_y marker_27_z marker_28_x marker_28_y marker_28_z marker_29_x marker_29_y marker_29_z marker_30_x marker_30_y marker_30_z marker_31_x marker_31_y marker_31_z marker_32_x marker_32_y marker_32_z marker_33_x marker_33_y marker_33_z marker_34_x marker_34_y marker_34_z marker_35_x marker_35_y marker_35_z marker_36_x marker_36_y marker_36_z marker_37_x marker_37_y marker_37_z marker_38_x marker_38_y marker_38_z marker_39_x marker_39_y marker_39_z marker_40_x marker_40_y marker_40_z marker_41_x marker_41_y marker_41_z marker_42_x marker_42_y marker_42_z marker_43_x marker_43_y marker_43_z marker_44_x marker_44_y marker_44_z marker_45_x marker_45_y marker_45_z marker_46_x marker_46_y marker_46_z marker_47_x marker_47_y marker_47_z marker_48_x marker_48_y marker_48_z marker_49_x marker_49_y marker_49_z marker_50_x marker_50_y marker_50_z marker_51_x marker_51_y marker_51_z marker_52_x marker_52_y marker_52_z marker_53_x marker_53_y marker_53_z marker_54_x marker_54_y marker_54_z marker_55_x marker_55_y marker_55_z marker_56_x marker_56_y marker_56_z marker_57_x marker_57_y marker_57_z marker_58_x marker_58_y marker_58_z marker_59_x marker_59_y marker_59_z marker_60_x marker_60_y marker_60_z marker_61_x marker_61_y marker_61_z marker_62_x marker_62_y marker_62_z marker_63_x marker_63_y marker_63_z marker_64_x marker_64_y marker_64_z marker_65_x marker_65_y marker_65_z marker_66_x marker_66_y marker_66_z marker_67_x marker_67_y marker_67_z marker_68_x marker_68_y marker_68_z marker_69_x marker_69_y marker_69_z marker_70_x marker_70_y marker_70_z marker_71_x marker_71_y marker_71_z marker_72_x marker_72_y marker_72_z marker_73_x marker_73_y marker_73_z marker_74_x marker_74_y marker_74_z marker_75_x marker_75_y marker_75_z marker_76_x marker_76_y marker_76_z marker_77_x marker_77_y marker_77_z marker_78_x marker_78_y marker_78_z marker_79_x marker_79_y marker_79_z marker_80_x marker_80_y marker_80_z marker_81_x marker_81_y marker_81_z marker_82_x marker_82_y marker_82_z marker_83_x marker_83_y marker_83_z marker_84_x marker_84_y marker_84_z marker_85_x marker_85_y marker_85_z marker_86_x marker_86_y marker_86_z marker_87_x marker_87_y marker_87_z marker_88_x marker_88_y marker_88_z marker_89_x marker_89_y marker_89_z marker_90_x marker_90_y marker_90_z marker_91_x marker_91_y marker_91_z marker_92_x marker_92_y marker_92_z marker_93_x marker_93_y marker_93_z marker_94_x marker_94_y marker_94_z marker_95_x marker_95_y marker_95_z marker_96_x marker_96_y marker_96_z marker_97_x marker_97_y marker_97_z marker_98_x marker_98_y marker_98_z marker_99_x marker_99_y marker_99_z
1706739344624	451.34136962890625 -86.81410217285156 1164.5521240234375 531.1887817382812 -165.900634765625 1191.2044677734375 798.0645751953125 -426.57147216796875 1283.9505615234375 
1706739344630	451.8355712890625 -81.81835174560547 1169.480224609375 531.3096313476562 -161.54092407226562 1195.527099609375 797.17626953125 -424.1003723144531 1286.2486572265625 
1706739344635	452.26312255859375 -76.90154266357422 1174.5771484375 531.5393676757812 -157.10403442382812 1199.8447265625 795.951416015625 -421.7062072753906 1288.376953125 
1706739344641	453.1195373535156 -71.63984680175781 1179.339599609375 531.685546875 -152.64364624023438 1203.98974609375 794.8067016601562 -419.45574951171875 1290.3363037109375 
1706739344646	453.85546875 -66.44707489013672 1184.2169189453125 532.0046997070312 -148.17066955566406 1208.171630859375 793.44921875 -417.2009582519531 1292.0509033203125 
1706739344651	454.58087158203125 -61.10777282714844 1188.8438720703125 532.3297119140625 -143.57521057128906 1212.2637939453125 792.2090454101562 -415.0821838378906 1293.5765380859375 
1706739344657	455.4103088378906 -55.7385368347168 1193.3321533203125 532.6983032226562 -139.02676391601562 1216.2864990234375 790.7117919921875 -413.0201721191406 1294.8836669921875 
1706739344660	456.765869140625 -50.46329116821289 1198.8133544921875 533.121826171875 -134.47817993164062 1220.2899169921875 789.1791381835938 -411.07220458984375 1296.0426025390625 
1706739344665	457.9458923339844 -45.08980941772461 1203.4989013671875 533.6410522460938 -129.83587646484375 1224.170654296875 787.3594360351562 -409.2392272949219 1297.067138671875 
1706739344669	459.05712890625 -39.60208511352539 1208.356201171875 534.1256713867188 -125.2499008178711 1228.0711669921875 785.6693115234375 -407.4566650390625 1297.8795166015625 
1706739344675	460.5291748046875 -34.07998275756836 1213.047607421875 534.6619873046875 -120.5930404663086 1231.83203125 783.7725830078125 -405.7457580566406 1298.4747314453125 
1706739344680	461.7146301269531 -28.623762130737305 1217.6766357421875 535.2533569335938 -115.99999237060547 1235.5537109375 781.8275756835938 -404.1619567871094 1299.140869140625 
1706739344687	463.1786804199219 -23.15742301940918 1222.3135986328125 535.932861328125 -111.39286804199219 1239.13623046875 779.9068603515625 -402.4125671386719 1299.27685546875 
1706739344690	464.7306213378906 -17.67658042907715 1226.9281005859375 536.631103515625 -106.86857604980469 1242.7325439453125 777.693359375 -400.85296630859375 1299.6273193359375 
1706739344694	466.3078308105469 -12.219703674316406 1231.4334716796875 537.3084106445312 -102.25164031982422 1246.2127685546875 775.4298095703125 -399.2189025878906 1299.845947265625 -596.346435546875 -310.7781066894531 1449.82470703125 
1706739344699	467.9092712402344 -6.815547466278076 1235.8568115234375 538.0543212890625 -97.73806762695312 1249.659912109375 773.143310546875 -397.7497253417969 1299.755859375 -600.8837890625 -308.1388244628906 1453.11962890625 
1706739344705	469.63226318359375 -1.422641634941101 1240.186767578125 538.8089599609375 -93.2115478515625 1252.9547119140625 770.7713012695312 -396.1683044433594 1299.6304931640625 
1706739344711	471.2288513183594 3.875654935836792 1244.6673583984375 539.64453125 -88.75761413574219 1256.2257080078125 768.3761596679688 -394.6139831542969 1299.3768310546875 
1706739344716	473.28765869140625 9.32599925994873 1248.7593994140625 540.4638671875 -84.24552154541016 1259.38525390625 765.8804931640625 -393.1377868652344 1299.01171875 
1706739344719	475.25299072265625 14.664101600646973 1252.9324951171875 541.2553100585938 -79.33387756347656 1263.107421875 763.1504516601562 -391.70220947265625 1298.6337890625 
1706739344724	477.198486328125 19.926105499267578 1257.0704345703125 542.125732421875 -74.91011047363281 1266.155517578125 760.4358520507812 -390.2399597167969 1298.169189453125 
1706739344729	479.2701721191406 25.12262535095215 1261.1024169921875 543.1113891601562 -70.57550048828125 1269.085693359375 757.6716918945312 -388.7903137207031 1297.4375 
1706739344734	481.3519592285156 30.27819061279297 1265.0460205078125 544.0608520507812 -66.25482940673828 1272.0145263671875 754.8203735351562 -387.313232421875 1296.6259765625 
1706739344739	483.5578918457031 35.35236740112305 1268.9854736328125 545.084716796875 -62.00945281982422 1274.83544921875 751.9340209960938 -385.8951721191406 1295.86328125 
1706739344744	485.8603820800781 40.37040710449219 1272.824951171875 546.1241455078125 -57.83685302734375 1277.529296875 748.966064453125 -384.41949462890625 1294.966796875 
1706739344750	488.1097717285156 45.325496673583984 1276.5501708984375 547.1589965820312 -53.65974426269531 1280.1937255859375 745.9418334960938 -382.9516296386719 1293.9661865234375 
1706739344754	488.99346923828125 49.547122955322266 1281.5338134765625 548.2427978515625 -49.63614273071289 1282.740234375 742.8663330078125 -381.5179443359375 1292.9044189453125 
1706739344760	491.6250305175781 53.97879409790039 1284.792236328125 549.3922729492188 -45.67449188232422 1285.1258544921875 739.9097290039062 -379.9668273925781 1291.6112060546875 
1706739344764	494.1863098144531 58.34795379638672 1288.015869140625 550.5338134765625 -41.820655822753906 1287.4964599609375 736.8068237304688 -378.5103759765625 1290.3736572265625 
1706739344769	496.6654968261719 62.741554260253906 1291.2464599609375 551.46484375 -37.931888580322266 1289.773193359375 733.7227783203125 -376.8898620605469 1289.052490234375 
1706739344775	498.91888427734375 67.0349349975586 1294.537109375 552.5497436523438 -34.184574127197266 1291.931640625 730.583740234375 -375.46051025390625 1287.64990234375 
1706739344779	501.2850036621094 71.26171112060547 1297.6866455078125 553.6483764648438 -30.536569595336914 1293.99267578125 727.45556640625 -373.9476623535156 1286.0426025390625 
1706739344784	503.7209777832031 75.40724182128906 1300.654541015625 554.7389526367188 -27.0430908203125 1295.9049072265625 724.3134765625 -372.39886474609375 1284.31103515625 
1706739344791	505.9679870605469 79.42717742919922 1303.556884765625 555.5388793945312 -23.658353805541992 1297.9212646484375 721.1074829101562 -370.8598937988281 1282.5408935546875 
1706739344795	508.3146057128906 83.326416015625 1306.370361328125 556.6986694335938 -20.262475967407227 1299.526123046875 717.8192749023438 -369.34320068359375 1280.5157470703125 
1706739344800	510.6195983886719 87.0811996459961 1309.151611328125 557.6947631835938 -17.023263931274414 1301.1231689453125 714.3649291992188 -367.89483642578125 1278.4927978515625 
1706739344806	512.8070678710938 90.67095184326172 1311.8740234375 558.6441040039062 -13.850678443908691 1302.6376953125 711.0726318359375 -366.3578186035156 1276.3277587890625 
1706739344809	514.8547973632812 94.10011291503906 1314.483642578125 559.4711303710938 -10.844705581665039 1303.987060546875 707.7559204101562 -364.8238525390625 1273.9073486328125 
1706739344815	517.0242919921875 97.41499328613281 1316.719970703125 560.2472534179688 -7.945075511932373 1305.2344970703125 704.2685546875 -363.3433837890625 1271.1968994140625 70.3900146484375 98.0098648071289 1159.815185546875 
1706739344820	518.9344482421875 100.58452606201172 1318.9298095703125 561.025146484375 -5.155270576477051 1306.4178466796875 700.7311401367188 -361.8962707519531 1268.383056640625 64.64550018310547 102.51436614990234 1158.048095703125 
1706739344824	520.8868408203125 103.47872161865234 1321.21240234375 561.8153686523438 -2.514420986175537 1307.4942626953125 697.2918090820312 -360.4243469238281 1265.5670166015625 58.94501495361328 106.91577911376953 1156.141357421875 
1706739344832	523.047607421875 106.39488220214844 1323.4853515625 562.5675048828125 0.000802207097876817 1308.525634765625 694.1069946289062 -358.8835144042969 1262.77099609375 54.014617919921875 110.99917602539062 1154.3338623046875 
1706739344836	524.9840087890625 109.07286834716797 1325.700927734375 563.3585205078125 2.379470109939575 1309.511962890625 691.1201171875 -357.3157958984375 1259.8775634765625 48.958560943603516 114.92438507080078 1152.4990234375 
1706739344842	526.8377685546875 111.54426574707031 1327.684326171875 564.0493774414062 4.666554927825928 1310.3564453125 687.9638061523438 -355.802978515625 1256.8043212890625 44.37990951538086 118.69770812988281 1150.7642822265625 
1706739344845	528.4156494140625 113.8527603149414 1329.4716796875 564.4033813476562 6.863603591918945 1311.3568115234375 684.8599853515625 -354.34149169921875 1253.65234375 39.48432922363281 122.35118103027344 1148.7967529296875 
1706739344852	530.3230590820312 115.99943542480469 1331.133056640625 565.21484375 8.864458084106445 1311.87255859375 681.8377685546875 -352.8926696777344 1250.5125732421875 
1706739344880	531.8838500976562 118.0125732421875 1332.9537353515625 566.0469360351562 10.774707794189453 1312.4193115234375 679.1357421875 -351.47528076171875 1247.4932861328125 
1706739344882	533.7520141601562 119.8161849975586 1334.7159423828125 566.6452026367188 12.589844703674316 1313.1221923828125 676.661376953125 -349.98443603515625 1244.437255859375 
1706739344883	535.2794189453125 121.44527435302734 1336.4150390625 567.380615234375 14.15303897857666 1313.55029296875 674.191162109375 -348.54754638671875 1241.3131103515625 
1706739344883	536.4894409179688 122.83306121826172 1337.9793701171875 567.9482421875 15.63447380065918 1314.013671875 671.744140625 -347.2132263183594 1238.07666015625 
1706739344883	537.9407348632812 124.11009979248047 1339.3251953125 568.5078125 16.99370002746582 1314.3853759765625 669.2860107421875 -345.8997802734375 1234.7945556640625 
1706739344883	539.4360961914062 125.20651245117188 1340.67822265625 569.0643920898438 18.267677307128906 1314.8514404296875 667.115966796875 -344.6650085449219 1231.6236572265625 
1706739344886	540.8678588867188 126.18388366699219 1342.0570068359375 569.7158813476562 19.305360794067383 1315.05517578125 665.2310791015625 -343.44488525390625 1228.4560546875 
1706739344891	542.257080078125 127.01071166992188 1343.4903564453125 570.2825317382812 20.263959884643555 1315.3875732421875 663.5353393554688 -342.189697265625 1225.1827392578125 
1706739344895	543.4506225585938 127.67084503173828 1344.85791015625 570.8631591796875 21.028522491455078 1315.6890869140625 661.9229736328125 -341.0417175292969 1221.813720703125 
1706739344901	544.1592407226562 128.0741729736328 1346.2144775390625 571.35693359375 21.74021339416504 1316.0491943359375 660.3389282226562 -339.915283203125 1218.4068603515625 
1706739344906	545.5059814453125 128.55960083007812 1347.64208984375 572.031982421875 22.250463485717773 1316.2801513671875 658.7803955078125 -338.89581298828125 1215.1263427734375 
1706739344910	546.5887451171875 128.7130126953125 1349.219970703125 572.3611450195312 22.57074737548828 1316.8275146484375 657.5054321289062 -337.932373046875 1212.03369140625 
1706739344914	547.7836303710938 128.7892303466797 1350.837158203125 573.1799926757812 22.92051124572754 1317.09228515625 656.3924560546875 -336.9898376464844 1208.916259765625 
1706739344920	550.0882568359375 130.17816162109375 1351.6871337890625 573.76025390625 23.20148277282715 1317.5823974609375 655.3784790039062 -336.0956115722656 1205.7283935546875 
1706739344924	551.21533203125 130.1570281982422 1353.06884765625 574.4688110351562 23.258485794067383 1317.8800048828125 654.20458984375 -335.1461486816406 1202.440673828125 
1706739344940	552.2080078125 129.84161376953125 1354.625 575.01318359375 23.270549774169922 1318.357421875 652.88916015625 -334.3231506347656 1199.244384765625 
1706739344940	553.3576049804688 129.5497283935547 1356.2587890625 575.5589599609375 23.286590576171875 1318.9228515625 651.6229248046875 -333.5194396972656 1196.162841796875 
1706739344941	554.589111328125 129.15306091308594 1358.0521240234375 576.2422485351562 23.19502067565918 1319.529052734375 650.5344848632812 -332.7342529296875 1193.1939697265625 
1706739344944	555.9258422851562 128.7306365966797 1359.8734130859375 576.9713134765625 23.022216796875 1320.1905517578125 649.4177856445312 -331.8886413574219 1190.150146484375 
1706739344952	557.22509765625 128.27166748046875 1361.6534423828125 577.6898193359375 22.807048797607422 1320.888671875 648.2525634765625 -331.0745849609375 1187.06591796875 
1706739344955	558.4524536132812 127.70024871826172 1363.4959716796875 578.3189086914062 22.56236457824707 1321.7244873046875 646.802978515625 -330.21209716796875 1183.9998779296875 
1706739344960	559.7584228515625 127.05828857421875 1365.5146484375 579.0626220703125 22.262134552001953 1322.605224609375 645.4151611328125 -329.44757080078125 1181.121337890625 
1706739344966	561.1751098632812 126.28102111816406 1367.7218017578125 579.4111938476562 21.875518798828125 1323.8743896484375 643.7565307617188 -328.7848205566406 1178.6090087890625 
1706739344969	562.6112060546875 125.4432373046875 1370.0447998046875 580.593505859375 21.386445999145508 1324.7491455078125 642.6890869140625 -328.005615234375 1175.8516845703125 
1706739344977	564.117919921875 124.51237487792969 1372.38134765625 581.386474609375 20.8758544921875 1325.9190673828125 641.2944946289062 -327.2457580566406 1173.2686767578125 
1706739344980	565.5744018554688 123.56538391113281 1374.6307373046875 582.1639404296875 20.261919021606445 1327.15625 640.1124877929688 -326.4409484863281 1170.6336669921875 
1706739344986	566.9925537109375 122.46737670898438 1376.9530029296875 582.976318359375 19.583240509033203 1328.4461669921875 638.0606689453125 -326.01141357421875 1168.45703125 
1706739344990	568.4453735351562 121.3188247680664 1379.369873046875 583.7813110351562 18.85443115234375 1329.7095947265625 636.7372436523438 -325.39703369140625 1166.1583251953125 279.0629577636719 180.9771728515625 1368.0279541015625 
1706739344994	569.9991455078125 120.10841369628906 1381.8602294921875 584.5471801757812 18.05378532409668 1331.1141357421875 635.3240966796875 -324.9175109863281 1164.1092529296875 279.9291687011719 180.24032592773438 1370.1676025390625 
1706739344999	571.6140747070312 118.87377166748047 1384.240478515625 585.3120727539062 17.317550659179688 1332.6260986328125 633.625 -324.37945556640625 1162.12255859375 280.6781311035156 179.5752716064453 1372.0283203125 
1706739345005	573.26025390625 117.62432861328125 1386.5601806640625 586.343994140625 16.356170654296875 1333.937744140625 631.8792724609375 -323.9183349609375 1160.04345703125 281.84051513671875 178.6065673828125 1373.8355712890625 
1706739345010	575.0513916015625 116.23843383789062 1389.0457763671875 587.210693359375 15.34760856628418 1335.4915771484375 629.8805541992188 -323.4912414550781 1158.0726318359375 282.7041015625 177.85687255859375 1375.569091796875 
1706739345017	576.784423828125 114.47431182861328 1391.983154296875 587.974853515625 14.041253089904785 1337.376708984375 627.8416137695312 -323.1550598144531 1156.255126953125 283.67047119140625 176.7827911376953 1377.7567138671875 
1706739345020	578.6019287109375 112.46279907226562 1395.21435546875 588.8921508789062 12.593210220336914 1339.43017578125 626.0191040039062 -322.87890625 1154.4769287109375 284.7815246582031 175.2051239013672 1380.4432373046875 
1706739345026	580.3252563476562 110.05560302734375 1398.7774658203125 589.7902221679688 10.868721008300781 1341.6754150390625 624.201171875 -322.60235595703125 1152.6494140625 285.5041198730469 173.79782104492188 1383.155517578125 177.9287872314453 203.24623107910156 1283.3963623046875 
1706739345031	582.0542602539062 107.31938934326172 1402.6475830078125 590.7686767578125 8.850170135498047 1344.10791015625 622.2323608398438 -322.25738525390625 1150.5985107421875 286.2912292480469 171.65432739257812 1386.358154296875 179.65194702148438 200.22535705566406 1286.8201904296875 
1706739345035	584.0609741210938 104.20745849609375 1406.80517578125 591.8433227539062 6.563546657562256 1346.8511962890625 620.1207275390625 -321.86822509765625 1148.4378662109375 287.1318359375 169.37872314453125 1389.78466796875 181.5810089111328 196.86761474609375 1290.6832275390625 
1706739345040	586.4863891601562 100.65975189208984 1411.4276123046875 592.228759765625 2.9139561653137207 1350.594482421875 617.0419921875 -321.822265625 1144.767578125 288.3361511230469 166.75643920898438 1393.345947265625 183.47474670410156 193.17730712890625 1295.055908203125 
1706739345044	589.5914916992188 96.5293197631836 1416.607421875 593.9649658203125 -0.08370013535022736 1353.8687744140625 614.3095092773438 -321.3153991699219 1142.0064697265625 290.0329284667969 163.585693359375 1397.6463623046875 185.7032012939453 189.40377807617188 1299.55126953125 
1706739345049	593.2600708007812 91.83686828613281 1422.3843994140625 596.09033203125 -3.4795963764190674 1357.427001953125 611.5203857421875 -320.5495300292969 1138.976318359375 291.680908203125 160.4604034423828 1401.7257080078125 188.24452209472656 185.31089782714844 1304.19287109375 
1706739345054	597.4482421875 86.43620300292969 1428.437744140625 598.6263427734375 -7.26596736907959 1361.2626953125 608.339599609375 -319.4454040527344 1135.3302001953125 294.15533447265625 156.3207550048828 1406.8214111328125 191.59727478027344 180.0238037109375 1309.588623046875 
1706739345060	602.347900390625 80.48519897460938 1434.94091796875 601.7809448242188 -11.405963897705078 1365.18017578125 604.9271240234375 -315.8328857421875 1129.61767578125 296.3996276855469 152.030029296875 1411.7322998046875 195.7018585205078 173.94686889648438 1315.3416748046875 3.017615556716919 -471.79229736328125 1352.9951171875 306.9775085449219 -3362.367919921875 -463.7522888183594 
1706739345064	608.02197265625 73.51673889160156 1441.91455078125 605.313720703125 -16.171234130859375 1369.5093994140625 600.8391723632812 -313.1675109863281 1124.473876953125 299.6607971191406 147.17645263671875 1417.314453125 -4.653499603271484 -470.0956726074219 1354.00537109375 
1706739345069	614.7523803710938 65.67742156982422 1449.3311767578125 609.381591796875 -21.50244140625 1374.0140380859375 595.7503051757812 -310.2323303222656 1119.643310546875 303.3241271972656 141.44960021972656 1422.81201171875 
1706739345074	622.62060546875 56.708343505859375 1457.0272216796875 614.187744140625 -27.489648818969727 1378.705078125 590.153076171875 -306.5982360839844 1114.651123046875 1074.3900146484375 -55.675987243652344 1592.0029296875 
